label,text
spam,"UPS Alert! Package #1Z8R12600195714546 arrived at distribution center but cannot be released due to UNPAID SHIPPING BALANCE of $2.50. Resolve: ups-balance-due.com/1Z8R126"
spam,"FedEx: Your parcel could not be delivered on 05/14. Rescheduling window closes tonight. Act now: fedex-reschedule-delivery.com/appt?pkg=33921047"
spam,"Delivery attempt FAILED. Your USPS package requires a mandatory address verification fee of $1.75 before redelivery. Last chance — expires in 6 hours: usps-verify-address.net/fee-pay"
spam,"DHL SHIPMENT ALERT: We were unable to clear your incoming international package through customs. Outstanding fee: $11.40. Pay to avoid permanent return: dhl-intl-clearance.com/pay?ref=DHX9021"
spam,"This is an automated notice from FedEx. Delivery of pkg #779302841064 was unsuccessful. A $2.99 address correction fee is required. Visit fedex-address-update.net or call 1-888-302-7741."
spam,"Your package is being held at a USPS facility near you. To schedule redelivery you must pay a $1.49 handling fee. This offer expires at midnight: usps-pkg-hold-release.com"
spam,"UPS: We made 2 delivery attempts and could not reach you. Your package will be returned in 24 hours unless you pay a $3.00 redelivery fee at ups-final-redeliver.com/pay"
spam,"IMPORTANT — DHL package 3928104756 is STUCK IN CUSTOMS. Required import fee: $9.15. If unpaid by end of business today it will be seized. Pay here: dhl-import-fee.net/3928104756"
spam,"Reminder from FedEx: Package held at facility. Last redelivery attempt scheduled for tomorrow. Confirm your address and pay $2.25 fee to guarantee delivery: fedex-hold-confirm.com/pkg-release"
spam,"USPS: We have a parcel addressed to you that requires customs clearance. Fee owed: $4.88. To prevent return shipment pay at: usps-clearance-now.com — Reference #USP5519203"
spam,"Your DHL parcel could not be delivered. Reason: RECIPIENT NOT PRESENT. A rescheduling fee of $2.00 applies. Book your new slot before it expires: dhl-rebook-now.net/slot?id=DHL7710293"
spam,"UPS FINAL WARNING: Package #1ZA4983W0291847362 will be destroyed if unclaimed within 24 hours. Pay outstanding balance of $5.60 at ups-unclaimed-pkg.com/pay immediately."
spam,"FedEx tried to deliver your package today. Nobody home! Reschedule your delivery for FREE before 9PM tonight or a $3.75 redelivery fee will apply tomorrow: fedex-rebook-delivery.net/now"
spam,"CHASE ALERT: Unusual sign-in detected on your account. Your access has been temporarily LIMITED. Verify your identity immediately at chase-secure-verify.com or call 1-800-472-9318."
spam,"BofA: We've placed a hold on your account ending in 4821 due to suspicious activity. To restore access visit: bankofamerica-account-alert.net"
spam,"Your PayPal account has been SUSPENDED. A transaction of $847.39 was flagged. Confirm or deny this charge here: paypal-resolution-center.com/dispute"
spam,"Wells Fargo: URGENT. A wire transfer of $2,100.00 is pending from your account. If unauthorized, cancel now: wf-secure-alerts.com/cancel"
spam,"Zelle Alert: Someone requested $500 from your account. If this wasn't you, STOP this transfer at: zelle-payment-verify.net/stop"
spam,"BANK OF AMERICA FRAUD DEPT: Your debit card was used at a merchant in Atlanta, GA for $312.47. Reply YES to approve or NO to block and speak with an agent."
spam,"Chase: Your account has been flagged for MULTIPLE failed login attempts. Your card ending in 7743 is now restricted. Visit chase-help-center.net to unlock."
spam,"PayPal: A new device logged into your account from Romania. If this wasn't you, secure your account immediately: pp-account-security.com/verify"
spam,"We noticed a charge of $1,499.00 posted to your Wells Fargo account ending 6610. Merchant: UNKNOWN. Dispute this charge: wellsfargo-dispute.com/claim"
spam,"Your Zelle account shows an outgoing payment of $275.00 to an unrecognized recipient. Call our fraud line NOW: 1-888-203-5571"
spam,"PAYPAL: Limited access has been placed on your account. You must confirm your billing information within 24 hours or your account will be permanently closed. Visit: paypal-billing-update.com"
spam,"Chase FRAUD ALERT: A $50 test charge followed by a $3,892.00 purchase was attempted on your account. Call 1-877-319-4402 immediately to speak with a specialist."
spam,"BofA Security Notice: Your online banking password was reset from an unrecognized IP address. If you did not request this, click here: bofasecure-id.com/reset"
spam,"Zelle: PAYMENT FAILED then RETRIED on your account 3 times. Your bank may freeze funds. Verify your details at: secure-zelle-banking.com/verify"
spam,"WELLS FARGO ALERT: We couldn't verify your identity during your last login. Your account is now READ-ONLY. Restore full access: wellsfargo-id-verify.net"
spam,"PayPal: Your account balance of $2,340.18 is on hold pending identity verification. This hold expires in 12 hours. Act now: paypal-hold-release.com"
spam,"Chase: A debit of $129.99 to STREAMING SVC was flagged as potentially unauthorized. Confirm this transaction or report fraud: chase-txn-review.com/verify"
spam,"BOFA URGENT: We are closing your account in 48 hours due to repeated security violations. To appeal this decision call 1-866-558-7124 or visit bofa-appeal.net"
spam,"Zelle Alert — Your linked bank account has been DISCONNECTED due to suspicious behavior. Re-link securely at: zelle-relink-account.com"
spam,"Wells Fargo: An international transaction of $780.00 was made in Mexico City. Reply 1 to approve or 2 to dispute. Or call 1-855-200-6743."
spam,"PAYPAL NOTICE: We've limited your account after detecting unusual activity. You have 1 unresolved case. Log in to resolve: paypal-case-center.net/open"
spam,"Chase Bank: Your account ending in 9204 will be PERMANENTLY SUSPENDED in 24 hours. Complete verification to prevent closure: chaseverify-now.com"
spam,"BofA: $0.01 verification charge was sent to your account by an unknown third party, which may indicate card testing fraud. Review your account: bofa-cardcheck.net/alert"
spam,"WELLS FARGO: This is your final notice. Your account has been flagged 3 times this week. Failure to verify your information will result in account termination. Visit: wf-final-notice.com"
spam,"Zelle: IMMEDIATE ACTION REQUIRED. A payment of $1,050.00 is processing to an account not on your approved list. Block this now: zelle-block-transfer.com/urgent"
spam,"Your Apple ID verification code is 847291. If you did not request this, call us immediately at 1-800-274-8821 or your account will be locked within 15 minutes."
spam,"ALERT: A login attempt was detected on your Bank of America account. Your one-time code is 392017. DO NOT share this with anyone — if this wasn't you, visit secure-boa-verify.com to freeze your account now."
spam,"Hi, this is PayPal Support. We sent a 6-digit code to your phone. Please reply with that code so our agent can verify your identity and restore your account access."
spam,"Your Google verification code is 510348. Someone in Ukraine is attempting to sign in. Confirm or deny access at accounts-google-securelogin.net immediately."
spam,"CODE: 774920 — Chase Bank Security. A new device tried accessing your account. Share this code with our representative at 1-888-392-0174 to confirm it was you."
spam,"Unusual sign-in blocked. Your Amazon verification code is 283749. Our security team needs you to reply YES to confirm your identity within 10 minutes or your account will be suspended."
spam,"WELLS FARGO: We've temporarily limited your account after suspicious activity. Your verification code is 936271. Please share it with our fraud specialist at 1-877-510-3948."
spam,"Your Instagram login code is 428819. If you didn't request this, someone may have your password. Verify your identity at instagram-account-protect.com now."
spam,"[Citibank] A wire transfer of $2,340.00 is pending approval. Your authorization code is 667134. Reply with the code or call 1-866-248-5591 to cancel this transaction."
spam,"URGENT: Your Netflix account is being accessed from Romania. Verification code: 193047. Reply with this code to our support line at 1-833-920-4471 to secure your account."
spam,"We noticed a login to your Venmo from an unrecognized device. Your security code is 857302. Please share it with our support agent to verify this was you or we will suspend the account."
spam,"Coinbase Security Alert — A withdrawal of $892.50 has been initiated. Your 2FA code is 341876. If this wasn't you, call 1-844-376-1029 and provide this code immediately."
spam,"Your Microsoft verification code is 509233. An unrecognized sign-in from Texas was blocked. Go to microsoft-account-helpdesk.com to confirm your identity before access is restored."
spam,"FEDEX DELIVERY: Your package is on hold due to an address issue. Confirm your identity using code 728461 sent to this number. Reply or visit fedex-delivery-verify.net to reschedule."
spam,"Your two-factor code for Robinhood is 194823. Our fraud team detected unusual trading activity. Call 1-877-204-6631 and provide this code to unlock your account immediately."
spam,"T-Mobile Security: Someone requested a SIM swap on your account. Stop this now — your override code is 463019. Reply STOP or visit tmobile-simprotect.com within 8 minutes."
spam,"You have a new sign-in code: 835647. Our system flagged your Facebook account for suspicious activity in a different country. Share this code with verification support to keep your account open."
spam,"ALERT from Zelle: A payment of $1,150.00 is pending to an unverified recipient. Authorization code: 720488. Call 1-866-319-5540 and confirm this code to cancel or approve."
spam,"Your Walmart account verification code is 617293. We detected a purchase attempt of $478.99 from an unfamiliar device. Reply with the code to our agent to approve or block this order."
spam,"Steam Guard code: 284750. Your account is being accessed from a new browser. If this is not you, provide this code to Steam Support at steam-helpcenter.net to begin account recovery."
spam,"IMPORTANT: IRS identity verification required. Your access code is 903847. Call 1-800-491-3820 and provide this code to a representative to avoid a delay in your return or a hold on your account."
spam,"Your Uber verification code is 512934. We detected a login from an unusual location. Share this code with our support team by calling 1-833-480-7721 so we can confirm your identity and protect your account."
